ISO3,Date,Cumulative_cases,Cumulative_deaths
BFA,2023-07,22056,396
BFA,2023-08,22056,396
BFA,2023-09,22056,396
BFA,2023-10,22067,396
BFA,2023-11,22105,399
BFA,2023-12,22109,400
BFA,2024-01,22109,400
BFA,2024-02,22109,400
BFA,2024-03,22120,400
BFA,2024-04,22122,400
BFA,2024-05,22128,400
BFA,2024-06,22129,400
BGD,2020-01,0,0
BGD,2020-02,0,0
BGD,2020-03,48,5
BGD,2020-04,5416,145
BGD,2020-05,47153,650
BGD,2020-06,137787,1738
BGD,2020-07,223453,2928
BGD,2020-08,310822,4248
BGD,2020-09,359148,5161
BGD,2020-10,398815,5803
BGD,2020-11,462407,6609
BGD,2020-12,509148,7452
BGD,2021-01,535139,8127
BGD,2021-02,546216,8408
BGD,2021-03,595714,8904
BGD,2021-04,745322,11053
BGD,2021-05,798830,12583
BGD,2021-06,888406,14172
BGD,2021-07,1164635,19274
BGD,2021-08,1493537,26015
BGD,2021-09,1551351,27414
BGD,2021-10,1569539,27868
BGD,2021-11,1575784,27978
BGD,2021-12,1583253,28060
BGD,2022-01,1785332,28363
BGD,2022-02,1942680,29033
BGD,2022-03,1951282,29118
BGD,2022-04,1952556,29127
BGD,2022-05,1953407,29130
BGD,2022-06,1965173,29140
BGD,2022-07,2005257,29291
BGD,2022-08,2011317,29323
BGD,2022-09,2021690,29353
BGD,2022-10,2035152,29423
BGD,2022-11,2036527,29431
BGD,2022-12,2037024,29439
BGD,2023-01,2037532,29442
BGD,2023-02,2037808,29445
BGD,2023-03,2038001,29445
BGD,2023-04,2038232,29446
BGD,2023-05,2038971,29446
BGD,2023-06,2042252,29461
BGD,2023-07,2044410,29472
BGD,2023-08,2045286,29476
BGD,2023-09,2045671,29477
BGD,2023-10,2045923,29477
BGD,2023-11,2046060,29477
BGD,2023-12,2046292,29477
BGD,2024-01,2046998,29481
BGD,2024-02,2048232,29489
BGD,2024-03,2049519,29493
BGD,2024-04,2049970,29494
BGD,2024-05,2050367,29495
BGD,2024-06,2050834,29496
BGR,2020-01,0,0
BGR,2020-02,0,0
BGR,2020-03,346,8
BGR,2020-04,1300,56
BGR,2020-05,2513,140
BGR,2020-06,4625,216
BGR,2020-07,10312,338
BGR,2020-08,16164,605
BGR,2020-09,19997,789
BGR,2020-10,37562,1084
BGR,2020-11,141747,3749
BGR,2020-12,197384,7123
BGR,2021-01,218618,9028
BGR,2021-02,246706,10167
BGR,2021-03,327770,12650
BGR,2021-04,397100,15859
BGR,2021-05,418221,17657
BGR,2021-06,421515,18027
BGR,2021-07,423629,18193
BGR,2021-08,451148,18705
BGR,2021-09,492365,20449
BGR,2021-10,601035,23918
BGR,2021-11,688628,28043
BGR,2021-12,733882,30528
BGR,2022-01,939212,33121
BGR,2022-02,1087796,35458
BGR,2022-03,1133102,36429
BGR,2022-04,1152892,36849
BGR,2022-05,1164659,37133
BGR,2022-06,1169971,37246
BGR,2022-07,1206691,37377
BGR,2022-08,1229218,37531
BGR,2022-09,1244488,37643
BGR,2022-10,1267652,37806
BGR,2022-11,1275928,37973
BGR,2022-12,1280617,38036
BGR,2023-01,1284645,38120
BGR,2023-02,1286032,38157
BGR,2023-03,1288652,38194
BGR,2023-04,1293710,38273
BGR,2023-05,1296641,38324
BGR,2023-06,1298270,38366
BGR,2023-07,1299024,38397
BGR,2023-08,1299930,38403
BGR,2023-09,1302188,38414
BGR,2023-10,1312102,38494
BGR,2023-11,1317573,38571
BGR,2023-12,1323578,38630
BGR,2024-01,1327689,38681
BGR,2024-02,1328764,38691
BGR,2024-03,1329171,38700
BGR,2024-04,1329250,38700
BGR,2024-05,1329329,38700
BGR,2024-06,1329405,38700
BHR,2020-01,0,0
BHR,2020-02,0,0
BHR,2020-03,476,4
BHR,2020-04,2589,8
BHR,2020-05,10793,17
BHR,2020-06,25267,78
BHR,2020-07,38747,137
BHR,2020-08,51391,189
BHR,2020-09,68775,239
BHR,2020-10,79975,312
BHR,2020-11,86645,341
BHR,2020-12,91518,351
BHR,2021-01,102626,372
BHR,2021-02,121778,444
BHR,2021-03,140818,513
BHR,2021-04,170335,620
BHR,2021-05,235699,939
BHR,2021-06,264995,1341
BHR,2021-07,268413,1382
BHR,2021-08,272246,1388
BHR,2021-09,274745,1389
BHR,2021-10,276794,1393
BHR,2021-11,277552,1394
BHR,2021-12,279518,1394
BHR,2022-01,362022,1404
BHR,2022-02,509390,1450
BHR,2022-03,550362,1468
BHR,2022-04,565830,1475
BHR,2022-05,583984,1487
BHR,2022-06,616588,1492
BHR,2022-07,659224,1509
BHR,2022-08,670854,1513
BHR,2022-09,678280,1520
BHR,2022-10,689480,1527
BHR,2022-11,695766,1536
BHR,2022-12,696614,1536
BHR,2023-01,696614,1536
BHR,2023-02,696614,1536
BHR,2023-03,696614,1536
BHR,2023-04,696614,1536
BHR,2023-05,696614,1536
BHR,2023-06,696614,1536
BHR,2023-07,696614,1536
BHR,2023-08,696614,1536
BHR,2023-09,696614,1536
BHR,2023-10,696614,1536
BHR,2023-11,696614,1536
BHR,2023-12,696614,1536
BHR,2024-01,696614,1536
BHR,2024-02,696614,1536
BHR,2024-03,696614,1536
BHR,2024-04,696614,1536
BHR,2024-05,696614,1536
BHR,2024-06,696614,1536
BHS,2020-01,0,0
BHS,2020-02,0,0
BHS,2020-03,9,0
BHS,2020-04,72,11
BHS,2020-05,101,11
BHS,2020-06,104,11
BHS,2020-07,316,11
BHS,2020-08,2057,40
BHS,2020-09,3790,89
BHS,2020-10,6352,132
BHS,2020-11,7496,163
BHS,2020-12,7788,169
BHS,2021-01,8183,176
BHS,2021-02,8542,180
BHS,2021-03,9034,188
BHS,2021-04,10050,196
BHS,2021-05,11760,230
BHS,2021-06,12504,245
BHS,2021-07,14057,282
BHS,2021-08,18031,354
BHS,2021-09,20705,522
BHS,2021-10,22396,643
BHS,2021-11,22751,671
BHS,2021-12,23630,713
BHS,2022-01,32486,745
BHS,2022-02,33121,771
BHS,2022-03,33254,788
BHS,2022-04,33463,789
BHS,2022-05,34626,810
BHS,2022-06,35814,816
BHS,2022-07,36716,822
BHS,2022-08,37052,823
BHS,2022-09,37267,833
BHS,2022-10,37386,833
BHS,2022-11,37476,833
BHS,2022-12,37491,833
BHS,2023-01,37491,833
BHS,2023-02,37491,833
BHS,2023-03,37491,833
BHS,2023-04,38084,844
BHS,2023-05,38084,844
BHS,2023-06,38084,844
BHS,2023-07,38084,844
BHS,2023-08,38084,844
BHS,2023-09,38084,844
BHS,2023-10,38099,845
BHS,2023-11,38115,846
BHS,2023-12,38147,846
BHS,2024-01,38300,848
BHS,2024-02,38425,848
BHS,2024-03,38532,848
BHS,2024-04,38551,848
BHS,2024-05,38587,848
BHS,2024-06,38619,848
BIH,2020-01,0,0
BIH,2020-02,0,0
BIH,2020-03,318,6
BIH,2020-04,1486,57
BIH,2020-05,2494,153
BIH,2020-06,4098,180
BIH,2020-07,10052,285
BIH,2020-08,19550,594
BIH,2020-09,26799,815
BIH,2020-10,39758,1071
BIH,2020-11,86710,2576
BIH,2020-12,109330,3923
BIH,2021-01,121891,4696
BIH,2021-02,131690,5088
BIH,2021-03,163875,6278
BIH,2021-04,195471,8224
BIH,2021-05,203938,9204
BIH,2021-06,204967,9638
BIH,2021-07,205459,9675
BIH,2021-08,212884,9785
BIH,2021-09,231605,10443
BIH,2021-10,253757,11528
BIH,2021-11,273617,12479
BIH,2021-12,287716,13283
BIH,2022-01,346012,14345
BIH,2022-02,370964,15420
BIH,2022-03,374873,15703
BIH,2022-04,376791,15760
BIH,2022-05,377866,15787
BIH,2022-06,378457,15799
BIH,2022-07,385742,15864
BIH,2022-08,395316,16028
BIH,2022-09,398361,16123
BIH,2022-10,399914,16169
BIH,2022-11,400478,16200
BIH,2022-12,400960,16222
BIH,2023-01,401635,16268
BIH,2023-02,401948,16294
BIH,2023-03,402459,16319
BIH,2023-04,402887,16337
BIH,2023-05,402980,16346
BIH,2023-06,403043,16350
BIH,2023-07,403053,16352
BIH,2023-08,403064,16352
BIH,2023-09,403136,16352
BIH,2023-10,403266,16362
BIH,2023-11,403355,16370
BIH,2023-12,403508,16380
BIH,2024-01,403565,16382
BIH,2024-02,403601,16386
BIH,2024-03,403627,16388
BIH,2024-04,403637,16388
BIH,2024-05,403644,16388
BIH,2024-06,403649,16388
BLR,2020-01,0,0
BLR,2020-02,0,0
BLR,2020-03,94,0
BLR,2020-04,9590,67
BLR,2020-05,41658,229
BLR,2020-06,61095,377
BLR,2020-07,67002,530
BLR,2020-08,71523,671
BLR,2020-09,77289,813
BLR,2020-10,91167,945
BLR,2020-11,133324,1143
BLR,2020-12,184922,1376
BLR,2021-01,246570,1708
BLR,2021-02,285959,1966
BLR,2021-03,317631,2211
BLR,2021-04,351674,2483
BLR,2021-05,391637,2821
BLR,2021-06,414730,3103
BLR,2021-07,439828,3385
BLR,2021-08,477901,3745
BLR,2021-09,528229,4081
BLR,2021-10,598132,4614
BLR,2021-11,650168,5041
BLR,2021-12,692601,5484
BLR,2022-01,738601,6024
BLR,2022-02,913333,6454
BLR,2022-03,958492,6768
BLR,2022-04,977434,6922
BLR,2022-05,982867,6978
BLR,2022-06,982867,6978
BLR,2022-07,994037,7118
BLR,2022-08,994037,7118
BLR,2022-09,994037,7118
BLR,2022-10,994037,7118
BLR,2022-11,994037,7118
BLR,2022-12,994037,7118
BLR,2023-01,994037,7118
BLR,2023-02,994037,7118
BLR,2023-03,994037,7118
BLR,2023-04,994037,7118
BLR,2023-05,994037,7118
BLR,2023-06,994037,7118
BLR,2023-07,994037,7118
BLR,2023-08,994037,7118
BLR,2023-09,994037,7118
BLR,2023-10,994037,7118
BLR,2023-11,994037,7118
BLR,2023-12,994037,7118
BLR,2024-01,994037,7118
BLR,2024-02,994037,7118
BLR,2024-03,994037,7118
BLR,2024-04,994037,7118
BLR,2024-05,994037,7118
BLR,2024-06,994037,7118
BLZ,2020-01,0,0
BLZ,2020-02,0,0
BLZ,2020-03,2,0
BLZ,2020-04,18,2
BLZ,2020-05,18,2
BLZ,2020-06,24,2
BLZ,2020-07,48,2
BLZ,2020-08,870,12
BLZ,2020-09,1808,23
BLZ,2020-10,3050,47
BLZ,2020-11,5587,141
BLZ,2020-12,10490,228
BLZ,2021-01,11877,301
BLZ,2021-02,12293,314
BLZ,2021-03,12415,317
BLZ,2021-04,12599,321
BLZ,2021-05,12791,324
BLZ,2021-06,13137,329
BLZ,2021-07,13917,332
BLZ,2021-08,16012,356
BLZ,2021-09,19600,402
BLZ,2021-10,26798,491
BLZ,2021-11,30165,570
BLZ,2021-12,31503,592
BLZ,2022-01,50487,625
BLZ,2022-02,56597,650
BLZ,2022-03,57231,654
BLZ,2022-04,57419,676
BLZ,2022-05,59049,677
BLZ,2022-06,63037,679
BLZ,2022-07,67111,680
BLZ,2022-08,68187,680
BLZ,2022-09,68784,683
BLZ,2022-10,68943,687
BLZ,2022-11,69012,688
BLZ,2022-12,69675,688
BLZ,2023-01,70610,688
BLZ,2023-02,70740,688
BLZ,2023-03,70782,688
BLZ,2023-04,70782,688
BLZ,2023-05,70803,688
BLZ,2023-06,70895,688
BLZ,2023-07,71052,688
BLZ,2023-08,71272,688
BLZ,2023-09,71383,688
BLZ,2023-10,71383,688
BLZ,2023-11,71383,688
BLZ,2023-12,71383,688
BLZ,2024-01,71391,688
BLZ,2024-02,71405,688
BLZ,2024-03,71409,688
BLZ,2024-04,71409,688
BLZ,2024-05,71409,688
BLZ,2024-06,71410,688
BMU,2020-01,0,0
BMU,2020-02,0,0
BMU,2020-03,17,0
BMU,2020-04,99,5
BMU,2020-05,140,9
BMU,2020-06,146,9
BMU,2020-07,153,9
BMU,2020-08,168,9
BMU,2020-09,181,9
BMU,2020-10,190,9
BMU,2020-11,247,9
BMU,2020-12,561,9
BMU,2021-01,691,12
BMU,2021-02,705,12
BMU,2021-03,947,12
BMU,2021-04,2315,23
BMU,2021-05,2491,32
BMU,2021-06,2510,33
BMU,2021-07,2538,33
BMU,2021-08,2844,33
BMU,2021-09,4982,52
BMU,2021-10,5647,101
BMU,2021-11,5730,106
BMU,2021-12,6064,106
BMU,2022-01,10552,116
BMU,2022-02,11490,123
BMU,2022-03,12354,127
BMU,2022-04,13252,131
BMU,2022-05,14755,138
BMU,2022-06,15957,138
BMU,2022-07,17193,144
BMU,2022-08,17913,148
BMU,2022-09,18122,148
BMU,2022-10,18340,148
BMU,2022-11,18463,151
BMU,2022-12,18557,152
BMU,2023-01,18766,157
BMU,2023-02,18799,160
BMU,2023-03,18849,163
BMU,2023-04,18860,165
BMU,2023-05,18860,165
BMU,2023-06,18860,165
BMU,2023-07,18860,165
BMU,2023-08,18860,165
BMU,2023-09,18860,165
BMU,2023-10,18860,165
BMU,2023-11,18860,165
BMU,2023-12,18860,165
BMU,2024-01,18860,165
BMU,2024-02,18860,165
BMU,2024-03,18860,165
BMU,2024-04,18860,165
BMU,2024-05,18860,165
BMU,2024-06,18860,165
BRA,2020-01,0,0
BRA,2020-02,0,0
BRA,2020-03,3417,92
BRA,2020-04,52995,3670
BRA,2020-05,465166,27878
BRA,2020-06,1274974,55961
BRA,2020-07,2343366,85238
BRA,2020-08,3804803,119504
BRA,2020-09,4689613,140537
BRA,2020-10,5353656,156471
BRA,2020-11,6238350,171974
BRA,2020-12,7448560,190488
BRA,2021-01,9118513,222666
BRA,2021-02,10455630,252835
BRA,2021-03,12404414,307112
BRA,2021-04,14237078,386416
BRA,2021-05,16391930,459045
BRA,2021-06,18322760,511142
BRA,2021-07,19632443,548340
BRA,2021-08,20703906,578326
BRA,2021-09,21327616,593663
BRA,2021-10,21793401,607462
BRA,2021-11,22067630,613957
BRA,2021-12,22230737,618392
BRA,2022-01,25034806,625884
BRA,2022-02,28578647,647390
BRA,2022-03,29802257,658566
BRA,2022-04,30338697,662557
BRA,2022-05,30921145,666319
BRA,2022-06,32023166,670229
BRA,2022-07,33790698,678313
BRA,2022-08,34368909,683397
BRA,2022-09,34624427,685750
BRA,2022-10,34822227,688080
BRA,2022-11,35149503,689442
BRA,2022-12,36124337,692743
BRA,2023-01,36791267,696742
BRA,2023-02,37020531,698928
BRA,2023-03,37204677,699917
BRA,2023-04,37449418,701494
BRA,2023-05,37511921,702116
BRA,2023-06,37511921,702116
BRA,2023-07,37511921,702116
BRA,2023-08,37511921,702116
BRA,2023-09,37511921,702116
BRA,2023-10,37511921,702116
BRA,2023-11,37511921,702116
BRA,2023-12,37511921,702116
BRA,2024-01,37511921,702116
BRA,2024-02,37511921,702116
BRA,2024-03,37511921,702116
BRA,2024-04,37511921,702116
BRA,2024-05,37511921,702116
BRA,2024-06,37511921,702116
BRB,2020-01,0,0
BRB,2020-02,0,0
BRB,2020-03,24,0
BRB,2020-04,77,6
BRB,2020-05,92,7
BRB,2020-06,97,7
BRB,2020-07,108,7
BRB,2020-08,166,7
BRB,2020-09,190,7
BRB,2020-10,227,7
BRB,2020-11,270,7
BRB,2020-12,347,7
BRB,2021-01,1498,12
BRB,2021-02,2994,33
BRB,2021-03,3603,41
BRB,2021-04,3820,44
BRB,2021-05,4009,47
BRB,2021-06,4066,47
BRB,2021-07,4330,48
BRB,2021-08,4789,48
BRB,2021-09,7401,63
BRB,2021-10,17465,152
BRB,2021-11,24923,223
BRB,2021-12,27629,260
BRB,2022-01,42851,277
BRB,2022-02,54902,313
BRB,2022-03,58270,330
BRB,2022-04,66810,388
BRB,2022-05,80038,444
BRB,2022-06,83524,473
BRB,2022-07,91593,492
BRB,2022-08,100526,537
BRB,2022-09,102383,559
BRB,2022-10,103424,560
BRB,2022-11,104416,567
BRB,2022-12,105515,568
BRB,2023-01,106157,571
BRB,2023-02,106645,575
BRB,2023-03,106798,579
BRB,2023-04,107466,588
BRB,2023-05,108048,593
BRB,2023-06,108895,593
BRB,2023-07,109562,593
BRB,2023-08,109984,593
BRB,2023-09,110184,593
BRB,2023-10,110234,593
BRB,2023-11,110242,593
BRB,2023-12,110284,593
BRB,2024-01,110485,593
BRB,2024-02,110548,593
BRB,2024-03,110580,593
BRB,2024-04,110595,593
BRB,2024-05,110707,593
BRB,2024-06,110803,593
BRN,2020-01,0,0
BRN,2020-02,0,0
BRN,2020-03,120,1
BRN,2020-04,138,1
BRN,2020-05,141,2
BRN,2020-06,141,3
BRN,2020-07,141,3
BRN,2020-08,144,3
BRN,2020-09,146,3
BRN,2020-10,148,3
BRN,2020-11,150,3
BRN,2020-12,152,3
BRN,2021-01,180,3
BRN,2021-02,186,3
BRN,2021-03,207,3
BRN,2021-04,223,3
BRN,2021-05,242,3
BRN,2021-06,259,3
BRN,2021-07,321,3
BRN,2021-08,2565,16
BRN,2021-09,6540,38
BRN,2021-10,13130,58
BRN,2021-11,15036,61
BRN,2021-12,15447,61
BRN,2022-01,16413,62
BRN,2022-02,59447,73
BRN,2022-03,131403,100
BRN,2022-04,141119,101
BRN,2022-05,148089,101
BRN,2022-06,157023,102
BRN,2022-07,206160,122
BRN,2022-08,221699,129
BRN,2022-09,227756,131
BRN,2022-10,241044,136
BRN,2022-11,257921,144
BRN,2022-12,268615,148
BRN,2023-01,275220,148
BRN,2023-02,277992,150
BRN,2023-03,281956,153
BRN,2023-04,288051,157
BRN,2023-05,306333,161
BRN,2023-06,309390,161
BRN,2023-07,310106,163
BRN,2023-08,310552,163
BRN,2023-09,311236,163
BRN,2023-10,312524,163
BRN,2023-11,314610,163
BRN,2023-12,330776,171
BRN,2024-01,342260,178
BRN,2024-02,343367,178
BRN,2024-03,343770,178
BRN,2024-04,343936,178
BRN,2024-05,344486,178
BRN,2024-06,345096,178
BTN,2020-01,0,0
BTN,2020-02,0,0
BTN,2020-03,3,0
BTN,2020-04,7,0
BTN,2020-05,43,0
BTN,2020-06,76,0
BTN,2020-07,95,0
BTN,2020-08,224,0
BTN,2020-09,273,0
BTN,2020-10,340,0
BTN,2020-11,396,0
BTN,2020-12,597,0
BTN,2021-01,859,1
BTN,2021-02,867,1
BTN,2021-03,872,1
BTN,2021-04,1022,1
BTN,2021-05,1612,1
BTN,2021-06,2052,1
BTN,2021-07,2486,2
BTN,2021-08,2594,3
BTN,2021-09,2599,3
BTN,2021-10,2621,3
BTN,2021-11,2640,3
BTN,2021-12,2660,3
BTN,2022-01,4685,4
BTN,2022-02,12194,6
BTN,2022-03,25080,9
BTN,2022-04,57771,20
BTN,2022-05,59625,21
BTN,2022-06,59709,21
BTN,2022-07,60530,21
BTN,2022-08,61076,21
BTN,2022-09,61969,21
BTN,2022-10,62380,21
BTN,2022-11,62503,21
BTN,2022-12,62531,21
BTN,2023-01,62605,21
BTN,2023-02,62620,21
BTN,2023-03,62648,21
BTN,2023-04,62666,21
BTN,2023-05,62671,21
BTN,2023-06,62673,21
BTN,2023-07,62691,21
BTN,2023-08,62697,21
BTN,2023-09,62697,21
BTN,2023-10,62697,21
BTN,2023-11,62697,21
BTN,2023-12,62697,21
BTN,2024-01,62697,21
BTN,2024-02,62697,21
BTN,2024-03,62697,21
BTN,2024-04,62697,21
BTN,2024-05,62697,21
BTN,2024-06,62697,21
BWA,2020-01,0,0
BWA,2020-02,0,0
BWA,2020-03,0,1
BWA,2020-04,22,1
BWA,2020-05,35,1
BWA,2020-06,125,1
BWA,2020-07,686,1
BWA,2020-08,1633,6
BWA,2020-09,2921,13
BWA,2020-10,5923,25
BWA,2020-11,10413,33
BWA,2020-12,13890,39
BWA,2021-01,21623,139
BWA,2021-02,30727,327
BWA,2021-03,39841,568
BWA,2021-04,49068,702
BWA,2021-05,57516,849
BWA,2021-06,70071,1125
BWA,2021-07,102124,1485
BWA,2021-08,156927,2261
BWA,2021-09,178050,2367
BWA,2021-10,187281,2407
BWA,2021-11,195068,2418
BWA,2021-12,212482,2439
BWA,2022-01,253036,2581
BWA,2022-02,304482,2665
BWA,2022-03,305677,2686
BWA,2022-04,306074,2689
BWA,2022-05,306614,2692
BWA,2022-06,322769,2750
BWA,2022-07,325724,2772
BWA,2022-08,325911,2778
BWA,2022-09,326324,2781
BWA,2022-10,326353,2782
BWA,2022-11,326767,2785
BWA,2022-12,328031,2786
BWA,2023-01,329454,2793
BWA,2023-02,329758,2795
BWA,2023-03,329830,2795
BWA,2023-04,329856,2796
BWA,2023-05,329941,2797
BWA,2023-06,330077,2797
BWA,2023-07,330198,2800
BWA,2023-08,330251,2800
BWA,2023-09,330275,2800
BWA,2023-10,330355,2800
BWA,2023-11,330404,2800
BWA,2023-12,330417,2800
BWA,2024-01,330474,2800
BWA,2024-02,330606,2801
BWA,2024-03,330643,2801
BWA,2024-04,330650,2801
BWA,2024-05,330650,2801
BWA,2024-06,330650,2801
CAF,2020-01,0,0
CAF,2020-02,0,0
CAF,2020-03,13,0
CAF,2020-04,30,0
CAF,2020-05,1052,2
CAF,2020-06,4036,45
CAF,2020-07,5361,59
CAF,2020-08,5516,61
CAF,2020-09,5645,62
CAF,2020-10,5703,62
CAF,2020-11,5759,63
CAF,2020-12,5814,63
CAF,2021-01,5864,63
CAF,2021-02,5898,63
CAF,2021-03,6285,72
CAF,2021-04,9168,87
CAF,2021-05,10926,98
CAF,2021-06,11058,98
CAF,2021-07,11145,98
CAF,2021-08,11306,100
CAF,2021-09,11375,100
CAF,2021-10,11592,100
CAF,2021-11,11742,101
CAF,2021-12,12268,101
CAF,2022-01,14023,110
CAF,2022-02,14320,113
CAF,2022-03,14351,113
CAF,2022-04,14354,113
CAF,2022-05,14371,113
CAF,2022-06,14662,113
CAF,2022-07,14781,113
CAF,2022-08,14882,113
CAF,2022-09,14935,113
CAF,2022-10,15291,113
CAF,2022-11,15328,113
CAF,2022-12,15360,113
CAF,2023-01,15367,113
CAF,2023-02,15367,113
CAF,2023-03,15367,113
CAF,2023-04,15367,113
CAF,2023-05,15367,113
CAF,2023-06,15367,113
CAF,2023-07,15367,113
CAF,2023-08,15367,113
CAF,2023-09,15367,113
CAF,2023-10,15367,113
CAF,2023-11,15410,113
CAF,2023-12,15440,113
CAF,2024-01,15440,113
CAF,2024-02,15440,113
CAF,2024-03,15440,113
CAF,2024-04,15440,113
CAF,2024-05,15440,113
CAF,2024-06,15440,113
CAN,2020-01,1,0
CAN,2020-02,9,0
CAN,2020-03,4675,35
CAN,2020-04,43877,2299
CAN,2020-05,89407,6959
CAN,2020-06,102783,8475
CAN,2020-07,113193,8844
CAN,2020-08,127310,9075
CAN,2020-09,150456,9217
CAN,2020-10,211732,9844
CAN,2020-11,359064,11822
CAN,2020-12,539241,14734
CAN,2021-01,770793,19662
CAN,2021-02,861547,21738
CAN,2021-03,956655,22629
CAN,2021-04,1164580,23655
CAN,2021-05,1374273,25192
CAN,2021-06,1412301,25943
CAN,2021-07,1425711,26274
CAN,2021-08,1486436,26621
CAN,2021-09,1598807,27344
CAN,2021-10,1712128,28669
CAN,2021-11,1782171,29330
CAN,2021-12,1961723,29851
CAN,2022-01,3016024,33119
CAN,2022-02,3276987,35994
CAN,2022-03,3436006,37411
CAN,2022-04,3691252,38753
CAN,2022-05,3862713,40967
CAN,2022-06,3931184,41160
CAN,2022-07,4064909,42159
CAN,2022-08,4166438,43327
CAN,2022-09,4240286,44333
CAN,2022-10,4341788,45820
CAN,2022-11,4411019,47166
CAN,2022-12,4476385,48421
CAN,2023-01,4551396,49941
CAN,2023-02,4592058,50799
CAN,2023-03,4627097,51457
CAN,2023-04,4660700,52150
CAN,2023-05,4674006,52493
CAN,2023-06,4678690,52603
CAN,2023-07,4682788,52704
CAN,2023-08,4688597,52799
CAN,2023-09,4700821,53039
CAN,2023-10,4724278,53521
CAN,2023-11,4746340,53930
CAN,2023-12,4774236,54441
CAN,2024-01,4789004,54718
CAN,2024-02,4797151,54879
CAN,2024-03,4803255,54996
CAN,2024-04,4807573,55066
CAN,2024-05,4812470,55103
CAN,2024-06,4812623,55103
CHE,2020-01,0,0
CHE,2020-02,0,0
CHE,2020-03,16170,335
CHE,2020-04,29169,1531
CHE,2020-05,30833,1724
CHE,2020-06,31584,1732
CHE,2020-07,34408,1746
CHE,2020-08,42097,1769
CHE,2020-09,52565,1828
CHE,2020-10,120848,2031
CHE,2020-11,325262,4741
CHE,2020-12,435319,7182
CHE,2021-01,522321,9165
CHE,2021-02,554627,9628
CHE,2021-03,593568,9887
CHE,2021-04,648390,10121
CHE,2021-05,691677,10322
CHE,2021-06,699786,10379
CHE,2021-07,711189,10393
CHE,2021-08,773134,10485
CHE,2021-09,832870,10675
CHE,2021-10,873068,10853
CHE,2021-11,1000835,11128
CHE,2021-12,1253630,11828
CHE,2022-01,2207279,12371
CHE,2022-02,2783921,12737
CHE,2022-03,3432136,13044
CHE,2022-04,3598709,13226
CHE,2022-05,3655924,13289
CHE,2022-06,3734386,13326
CHE,2022-07,3951890,13485
CHE,2022-08,4023186,13558
CHE,2022-09,4080851,13595
CHE,2022-10,4231441,13706
CHE,2022-11,4314234,13781
CHE,2022-12,4375085,13865
CHE,2023-01,4385717,13931
CHE,2023-02,4389665,13953
CHE,2023-03,4396099,13978
CHE,2023-04,4402475,14010
CHE,2023-05,4405438,14033
CHE,2023-06,4406814,14039
CHE,2023-07,4407572,14042
CHE,2023-08,4409117,14049
CHE,2023-09,4412576,14059
CHE,2023-10,4418754,14082
CHE,2023-11,4430862,14130
CHE,2023-12,4446938,14188
CHE,2024-01,4450967,14188
CHE,2024-02,4452396,14188
CHE,2024-03,4453191,14188
CHE,2024-04,4453557,14188
CHE,2024-05,4454104,14188
CHE,2024-06,4454748,14188
CHL,2020-01,0,0
CHL,2020-02,0,0
CHL,2020-03,1909,6
CHL,2020-04,12858,181
CHL,2020-05,94858,997
CHL,2020-06,267766,5347
CHL,2020-07,343592,9020
CHL,2020-08,408009,11181
CHL,2020-09,455979,12591
CHL,2020-10,500542,13892
CHL,2020-11,548941,15322
CHL,2020-12,598394,16404
CHL,2021-01,722900,18339
CHL,2021-02,821418,20476
CHL,2021-03,969913,22653
CHL,2021-04,1162811,25742
CHL,2021-05,1369756,29047
CHL,2021-06,1542642,32163
CHL,2021-07,1607749,34958
CHL,2021-08,1637234,36841
CHL,2021-09,1650985,37432
CHL,2021-10,1692877,37743
CHL,2021-11,1757077,38282
CHL,2021-12,1799125,39013
CHL,2022-01,2107612,39653
CHL,2022-02,3015630,42070
CHL,2022-03,3443018,56298
CHL,2022-04,3544463,57375
CHL,2022-05,3684585,57877
CHL,2022-06,3948012,58385
CHL,2022-07,4233549,59552
CHL,2022-08,4487453,60382
CHL,2022-09,4603514,61046
CHL,2022-10,4750775,61652
CHL,2022-11,4905535,62357
CHL,2022-12,5006159,63012
CHL,2023-01,5115130,63764
CHL,2023-02,5161209,64158
CHL,2023-03,5250077,64482
CHL,2023-04,5283908,61384
CHL,2023-05,5287139,61498
CHL,2023-06,5287947,61552
CHL,2023-07,5288779,61581
CHL,2023-08,5290414,61601
CHL,2023-09,5293337,61642
CHL,2023-10,5305131,61817
CHL,2023-11,5320354,62033
CHL,2023-12,5332977,62227
CHL,2024-01,5345623,62311
CHL,2024-02,5369404,62434
CHL,2024-03,5397438,62586
CHL,2024-04,5399827,62686
CHL,2024-05,5400425,62708
CHL,2024-06,5400645,62721
CHN,2020-01,1985,56
CHN,2020-02,77042,2446
CHN,2020-03,82341,3306
CHN,2020-04,84338,4642
CHN,2020-05,84570,4645
CHN,2020-06,85190,4648
CHN,2020-07,86839,4659
CHN,2020-08,90351,4728
CHN,2020-09,90966,4746
CHN,2020-10,91674,4746
CHN,2020-11,93329,4750
CHN,2020-12,96324,4777
CHN,2021-01,100974,4823
CHN,2021-02,101920,4843
CHN,2021-03,102698,4851
